Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
6.44,4,0.8321009636381474489867590744,0.846308733640904,0.846308733640904,0.83616973683779,0.83616973683779,0.115794718823121,0.1745481616655355034647900795,0.1523682333377046034647900795,0.0221799283278309,2.5002163028981830446847181471,3.0384693283240361305376392261,3.0384632868695802955917208613,80025100
6.45,4,0.8319314353219969571446894884,0.84615066654254,0.84615066654254,0.835999379569025,0.835999379569025,0.115976425455177,0.1747183994659720382849956512,0.1523230303249017382849956512,0.0223953691410703,2.5026547745673448025025678875,3.0477714931043503487889036301,3.0477654486282017072683012836,80149360
6.46,4,0.8317622076395470999663965363,0.845992910182228,0.845992910182228,0.835829324403987,0.835829324403987,0.116158245014136,0.1748887715942177519892448062,0.1522779616399077519892448062,0.02261080995431,2.5050951703406365603204176288,3.0570567460881871833902764775,3.0570506986262919185730254114,80273620
6.47,4,0.8315931801837884866064802536,0.845835363540811,0.845835363540811,0.8356594704447,0.8356594704447,0.116340179290468,0.1750592727896403395563876049,0.1522330220220908395563876049,0.0228262507675495,2.5075374148650568857425696495,3.0663242775084569105642420595,3.0663182270957612031379636969,80397880
6.48,4,0.8314243525496448862677829315,0.845678026221496,0.845678026221496,0.835489817284108,0.835489817284108,0.116522228445148,0.1752299031851460253940914791,0.1521882116043571253940914791,0.0230416915807889,2.5099815100443529407475125491,3.0755749840156444723008617422,3.0755689306876127741455302658,80522140
6.49,4,0.8312556240574949488947887556,0.845520797308053,0.845520797308053,0.835320263750291,0.835320263750291,0.116704399667731,0.1754006629132144754408364464,0.1521435305191861754408364464,0.0232571323940283,2.5124274577761432661696645697,3.0848088903994711940220419739,3.0848028341913507052103426775,80646410
6.50,4,0.8310872948599929342607184691,0.845363977695289,0.845363977695289,0.835151111463575,0.835151111463575,0.116886672049985,0.1755715521059057784829230872,0.1520989788986379784829230872,0.0234725732072678,2.5148752599520550239875143112,3.0940251551016752747639215335,3.0940190960478739293431619336,80770670
6.51,4,0.8309190640058154142782005670,0.845207265706173,0.845207265706173,0.83498205800106,0.83498205800106,0.117069066819178,0.1757425708948534648374645679,0.1520545568743459648374645679,0.0236880140205075,2.5173249184575953494096663315,3.1032238061190038003173501108,3.1032177442537395133028978893,80894940
6.52,4,0.8307510316475826305583137066,0.845050761369846,0.845050761369846,0.834813204005086,0.834813204005086,0.117251571691652,0.1759137140040035002126890490,0.1520102591702566002126890490,0.0239034548337469,2.5197763577188671072275160716,3.1124066368425931734508517934,3.1124005722011427888874224895,81019200
6.53,4,0.8305831971142273897234753789,0.844894464211038,0.844894464211038,0.834644548801306,0.834644548801306,0.117434189537876,0.1760849842636771455539105502,0.1519660886166907455539105502,0.0241188956469864,2.5222296182772274326496680918,3.1215719246469401470240349539,3.1215658572630976663314591935,81143460
6.54,4,0.8304155600120669315810695560,0.844738374032739,0.844738374032739,0.834476091994112,0.834476091994112,0.117616923211745,0.1762563845070772494673361285,0.1519220480468511494673361285,0.0243343364602261,2.5246847407153191904675178334,3.1307196789123690079417001668,3.1307136088198368211048705554,81267720
6.55,4,0.8302481199492849196031857371,0.844582490073705,0.844582490073705,0.834307833189771,0.834307833189771,0.117799767471387,0.1764279094519964448503627348,0.1518781321785309448503627348,0.0245497772734655,2.5271416493710995158896698541,3.1398508263220696859411546033,3.1398447535549145491092339177,81391980
6.56,4,0.8300808762660636924924393885,0.844426811681206,0.844426811681206,0.83413977172524,0.83413977172524,0.11798272248742,0.1765995592231067926997485518,0.1518343411364017926997485518,0.024765218086705,2.5296003460303598413118218745,3.1489653921853980487168976773,3.1489593167775020075249970931,81516250
6.57,4,0.8299138291149301499555980871,0.844271339016811,0.844271339016811,0.833971907753791,0.833971907753791,0.118165788373129,0.1767713339446874039964034370,0.1517906750447430039964034370,0.0249806588999444,2.5320608324732715991296716146,3.1580625430836231831726860654,3.1580564650680283680631407915,81640510
6.58,4,0.8297469778388198960117491094,0.844116071430492,0.844116071430492,0.833804240615147,0.833804240615147,0.118348965298158,0.1769432337406249415736881247,0.1517471340274408415736881247,0.0251960997131841,2.534523110474371924551823636,3.1671431650821264824866232083,3.1671370844923602889952482681,81764770
6.59,4,0.8295803217861948485187333622,0.843961008088742,0.843961008088742,0.833636769654584,0.833636769654584,0.118532250728653,0.1771152560250956343445679032,0.1517037154986720343445679032,0.0254115405264236,2.536987142994473682369673376,3.176207302914319611121587089,3.17620121978369268802384725,81889040
6.60,4,0.8294138611095192658148519981,0.843806149341866,0.843806149341866,0.833469495025312,0.833469495025312,0.118715647477849,0.1772874036289182111570255750,0.1516604222892552111570255750,0.025626981339663,2.5394529705820640077918253969,3.1852541069647422352694781662,3.1852480213257784475331773858,82013300
6.61,4,0.8292475951599655938613452131,0.843651494358906,0.843651494358906,0.83330241607533,0.83330241607533,0.118899153009332,0.1774596739638909662194085554,0.1516172518109885662194085554,0.0258424221529024,2.5419205561638900627967682968,3.1942836253689196392959398089,3.1942775372539139764093637951,82137560
6.62,4,0.8290815235585147613530434250,0.843497042579128,0.843497042579128,0.833135532423766,0.833135532423766,0.119082764764202,0.1776320644382331725100742879,0.1515742014720909725100742879,0.0260578629661422,2.5443898626154103882189203173,3.2032967600459142031392504785,3.2032906694875485824376624644,82261820
6.63,4,0.8289156456644777354163702330,0.843342793557664,0.843342793557664,0.832968843426799,0.832968843426799,0.119266485610165,0.1778045778816337799168156422,0.1515312741022521799168156422,0.0262733037793816,2.5468609304689521460367700575,3.2122935166791057417317141619,3.2122874237100288128511668471,82386090
6.64,4,0.8287499618927923676347972063,0.843188747718783,0.843188747718783,0.832802349501396,0.832802349501396,0.119450315637037,0.1779772144132845155851286050,0.1514884698206635155851286050,0.026488744592621,2.5493337614318024714589220786,3.2212730694364293483332649341,3.2212669740884147686353135972,82510340
6.65,4,0.8285844708177312026831819576,0.843034903262909,0.843034903262909,0.832636049214856,0.832636049214856,0.119634249648317,0.1781499687238101191441655884,0.1514457833179496191441655884,0.0267041854058605,2.5518082794527627968810740994,3.2302363376348193258648435879,3.2302302399400058928961001048,82634610
6.66,4,0.8284191728550792029339999629,0.842881260993539,0.842881260993539,0.832469942984999,0.832469942984999,0.119818293144834,0.1783228463566905541932776519,0.1514032201375903541932776519,0.0269196262191002,2.5542845639363345546989238405,3.239182457272853004983680483,3.2391763572626848730494028216,82758870
6.67,4,0.8282540671122197359712565895,0.842727819645239,0.842727819645239,0.832304029914842,0.832304029914842,0.120002440888846,0.1784958419986690462368826155,0.1513607749663294462368826155,0.0271350670323396,2.5567625387757248801210758603,3.2481123459589555307304380886,3.2481062436652571330257494776,82883140
6.68,4,0.8280891537414252684311825654,0.84257457956803,0.84257457956803,0.832138310157404,0.832138310157404,0.120186695692241,0.1786689584792011729113053109,0.1513184506336220729113053109,0.0273505078455791,2.5592422444998966379389256006,3.2570251619409235413719692382,3.2570190573947403863293904576,83007400
6.69,4,0.8279243321152433012333709279,0.84242143951767,0.84242143951767,0.831972682593188,0.831972682593188,0.120371059302258,0.1788421904788282576910765071,0.1512762418200097576910765071,0.0275659486588185,2.5617236049132169633610776214,3.2659218215160527413274054879,3.2659157147488007680973446765,83131660
6.70,4,0.8277598018687330691381966731,0.842268600003573,0.842268600003573,0.831807347833419,0.831807347833419,0.120555523257444,0.1790155435435382532448127168,0.1512341540714800532448127168,0.0277813894720582,2.5642066994561087211789273618,3.274802308859427323253901346,3.2747961999025052781174820454,83255920
6.71,4,0.8275954626386741179216576520,0.842115960046111,0.842115960046111,0.831642205024126,0.831642205024126,0.120740089282708,0.1791890123500562951704843059,0.1511921820647584951704843059,0.0279968302852978,2.5666914518782804789967771035,3.283665004135527323563798302,3.2836588930186649527414564475,83380180
6.72,4,0.8274312138080166907441248642,0.841963418979867,0.841963418979867,0.831477153056266,0.831477153056266,0.120924767253019,0.1793625997272313827881236747,0.1511503286286942827881236747,0.0282122710985371,2.5691779027000093720232314037,3.2925124466031288691686124767,3.29250633335802688868053142,83504450
6.73,4,0.8272672555288937671717446158,0.841811177453488,0.841811177453488,0.831312393060667,0.831312393060667,0.121109543249202,0.1795363057863363353610781358,0.1511085938745598353610781358,0.0284277119117765,2.5716660535151668594238720241,3.3013421337999427833071616933,3.3013360184561042864326327778,83628710
6.74,4,0.8271033871867875892002005564,0.841659033800872,0.841659033800872,0.831147723441856,0.831147723441856,0.121294423301104,0.1797101224750155961331871416,0.1510669697499993961331871416,0.0286431527250162,2.5741557889822357524503263246,3.3101566840666468660207076044,3.3101505666551887810273131342,83752970
6.75,4,0.8269398081722971640357918770,0.841507188666211,0.841507188666211,0.830983344565402,0.830983344565402,0.121479404396281,0.1798840607843922630761441503,0.1510254672461366630761441503,0.0288585935382556,2.5766472665374789426638737852,3.3189543551916522151783617407,3.318948235742526894099776854,83877240
6.76,4,0.8267764186374636292811012468,0.841355541205897,0.841355541205897,0.830819156095116,0.830819156095116,0.121664482782139,0.1800581099365204455836463607,0.1509840755850252455836463607,0.0290740343514952,2.5791403317981778356903280858,3.3277352625870953096493697602,3.3277291411297525148371341921,84001500
6.77,4,0.8266130179753785988093645679,0.841203890900268,0.841203890900268,0.830654956443168,0.830654956443168,0.12184968077378,0.1802322782045989919837048728,0.1509428030398643919837048728,0.0292894751647346,2.5816351032691881611124801058,3.3365002077164813564270060032,3.3364940842811588670314579863,84125760
6.78,4,0.8264500058346170153142951185,0.841052637811364,0.841052637811364,0.830491147212319,0.830491147212319,0.122034962313601,0.1804065575257768335303660360,0.1509016415478026335303660360,0.0295049159779742,2.5841314654586713513260275669,3.3452484456555488413315493343,3.3452423202714069959775288323,84250020
6.79,4,0.8262869816158010656699079832,0.840901380748889,0.840901380748889,0.830327325844358,0.830327325844358,0.122220361021335,0.1805809534522691557950629300,0.1508605966610555557950629300,0.0297203567912136,2.586629497896250244352481868,3.353979961663291101111228661,3.3539738343594807856051725456,84374290
6.80,4,0.8261243454708403339996530366,0.840750520469056,0.840750520469056,0.830163894447839,0.830163894447839,0.122405843515661,0.1807554606394119371950242100,0.1508196630349586371950242100,0.0299357976044533,2.589129124025253434566029328,3.3626964978699252133608562116,3.3626903686766724108490319706,84498550
6.81,4,0.8259616968027972721205003105,0.840599655403812,0.840599655403812,0.830000450467003,0.830000450467003,0.122591437978996,0.1809300791889998591552679766,0.1507788407713071591552679766,0.0301512384176927,2.5916303453037823275924836285,3.3713955774891278737987092786,3.3713894464344466910338438601,84622810
6.82,4,0.8257993350196822029260384850,0.840449086079844,0.840449086079844,0.829837294773893,0.829837294773893,0.122777128965833,0.1811048146568318191357212703,0.1507381354258995191357212703,0.0303666792309323,2.5941332413127955178060310898,3.3800788525816206463032500828,3.3800727196948983472001478845,84747080
6.83,4,0.8256371602732988384269937477,0.840298711841642,0.840298711841642,0.829674327032079,0.829674327032079,0.122962915416933,0.1812796589648757726882845558,0.1506975389207040726882845558,0.0305821200441717,2.5966376963430044108324853896,3.38874641665543990887147021,3.3887402819656830800649146629,84871340
6.84,4,0.8254750719740596355378947933,0.84014843205121,0.84014843205121,0.829511446160115,0.829511446160115,0.123148807203772,0.1814546149404096246744945390,0.1506570540829985246744945390,0.0307975608574111,2.5991437508921876010460328496,3.3973966129466169568092265465,3.3973904764813978698244159643,84995600
6.85,4,0.8253131697819209950933865170,0.839998346618878,0.839998346618878,0.829348752305271,0.829348752305271,0.123334797440755,0.1816296826840029372527685030,0.1506166810133522372527685030,0.0310130016706507,2.6016514064008879264681848717,3.406031961492911931920116298,3.4060258232816860922320888401,85119860
6.86,4,0.8251515531145754992797136414,0.839848555212102,0.839848555212102,0.829186345371367,0.829186345371367,0.123520879258963,0.1818048622959205871599759200,0.1505764198120301871599759200,0.0312284424838904,2.6041606643053054138688254908,3.4146508288530917303532501456,3.4146446889238238201739090924,85244130
6.87,4,0.8249899223667265678715336292,0.83969875711996,0.83969875711996,0.829023924288109,0.829023924288109,0.123707068311286,0.1819801484143885392218954269,0.1505362651172587392218954269,0.0314438832971298,2.6066714478036743068952797923,3.4232532904311989466026179055,3.4232471488115306727747548134,85368380
6.88,4,0.8248286762292675887117670312,0.839549352394648,0.839549352394648,0.828861889695894,0.828861889695894,0.123893342195366,0.1821555465978507119127766707,0.1504962224874815119127766707,0.0316593241103692,2.6091838365148431999217340927,3.4318393294256335749083007444,3.4318331861432173830646303976,85492650
